,MMSI,start_time,end_time,VESSEL TYPE,ud_group,len_of_recording,instance_id,min_speed(KNOTSx10),max_speed(KNOTSx10),mean_speed(KNOTSx10),length(in m),min_distance(in kms),max_distance(in kms),mean_distance(in kms),min_course,max_course,mean_course,min_heading,max_heading,mean_heading,SHIPNAME,spectrogram,audio,mseed,psd,psd_pickle
3034,369565000,2018-08-14 23:36:04,2018-08-14 23:46:04,Research/Survey Vessel,Research,10.0,AB_20180814233604_20180814234604,2,11,4.2105263157894735,56.56999999999999,0.5,0.5,0.5,0,147,44.1578947368421,348,354,351.1578947368421,KILO MOANA,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Spectrograms/AB_20180814233604_20180814234604.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Audio/AB_20180814233604_20180814234604.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Mseed/AB_20180814233604_20180814234604.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSDs/AB_20180814233604_20180814234604.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSD_pickles/AB_20180814233604_20180814234604.pkl
3035,369565000,2018-08-14 23:46:04,2018-08-14 23:56:04,Research/Survey Vessel,Research,10.0,AB_20180814234604_20180814235604,63,68,65.75,56.57,1.4,1.75,1.625,64,72,66.25,63,71,65.5,KILO MOANA,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Spectrograms/AB_20180814234604_20180814235604.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Audio/AB_20180814234604_20180814235604.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Mseed/AB_20180814234604_20180814235604.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSDs/AB_20180814234604_20180814235604.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSD_pickles/AB_20180814234604_20180814235604.pkl
3036,369565000,2018-08-14 23:56:04,2018-08-15 00:06:04,Research/Survey Vessel,Research,10.0,AB_20180814235604_20180815000604,72,72,72.0,56.57,3.01,3.01,3.01,75,75,75.0,74,74,74.0,KILO MOANA,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Spectrograms/AB_20180814235604_20180815000604.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Audio/AB_20180814235604_20180815000604.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Mseed/AB_20180814235604_20180815000604.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSDs/AB_20180814235604_20180815000604.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSD_pickles/AB_20180814235604_20180815000604.pkl
3037,370740000,2020-09-29 18:42:00,2020-09-29 18:52:00,Bulk Carrier,Cargo,10.0,AB_20200929184200_20200929185200,110,110,110.0,180.0,2.75,4.84,3.6300000000000003,207,213,209.66666666666666,204,206,205.0,AFRICAN FINCH,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Spectrograms/AB_20200929184200_20200929185200.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Audio/AB_20200929184200_20200929185200.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Mseed/AB_20200929184200_20200929185200.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSDs/AB_20200929184200_20200929185200.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSD_pickles/AB_20200929184200_20200929185200.pkl
3038,370740000,2020-09-29 18:52:00,2020-09-29 19:02:00,Bulk Carrier,Cargo,10.0,AB_20200929185200_20200929190200,111,112,111.5,180.0,2.65,3.61,3.0774999999999997,206,211,208.75,203,205,204.5,AFRICAN FINCH,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Spectrograms/AB_20200929185200_20200929190200.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Audio/AB_20200929185200_20200929190200.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Mseed/AB_20200929185200_20200929190200.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSDs/AB_20200929185200_20200929190200.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSD_pickles/AB_20200929185200_20200929190200.pkl
3039,372148000,2020-02-09 10:21:51,2020-02-09 10:31:51,Vehicles Carrier,Cargo,10.0,AB_20200209102151_20200209103151,152,155,153.0,199.94,4.22,4.72,4.3925,71,77,73.5,64,71,67.25,LONDON HIGHWAY,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Spectrograms/AB_20200209102151_20200209103151.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Audio/AB_20200209102151_20200209103151.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Mseed/AB_20200209102151_20200209103151.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSDs/AB_20200209102151_20200209103151.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSD_pickles/AB_20200209102151_20200209103151.pkl
3040,372791000,2015-10-21 17:49:58,2015-10-21 17:59:58,Bulk Carrier,Cargo,10.0,AB_20151021174958_20151021175958,114,115,114.5,225.0,2.18,3.69,2.935,251,251,251.0,251,252,251.5,SANTA ADRIANA,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Spectrograms/AB_20151021174958_20151021175958.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Audio/AB_20151021174958_20151021175958.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Mseed/AB_20151021174958_20151021175958.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSDs/AB_20151021174958_20151021175958.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSD_pickles/AB_20151021174958_20151021175958.pkl
3041,372791000,2015-10-21 17:59:58,2015-10-21 18:09:58,Bulk Carrier,Cargo,10.0,AB_20151021175958_20151021180958,115,115,115.0,225.0,1.14,1.14,1.14,248,248,248.0,250,250,250.0,SANTA ADRIANA,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Spectrograms/AB_20151021175958_20151021180958.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Audio/AB_20151021175958_20151021180958.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Mseed/AB_20151021175958_20151021180958.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSDs/AB_20151021175958_20151021180958.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSD_pickles/AB_20151021175958_20151021180958.pkl
3042,372828000,2017-05-14 02:11:18,2017-05-14 02:21:18,Wood Chips Carrier,Cargo,10.0,AB_20170514021118_20170514022118,105,105,105.0,199.99,3.76,3.76,3.76,304,304,304.0,306,306,306.0,GLORIOUS PEONY,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Spectrograms/AB_20170514021118_20170514022118.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Audio/AB_20170514021118_20170514022118.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Mseed/AB_20170514021118_20170514022118.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSDs/AB_20170514021118_20170514022118.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSD_pickles/AB_20170514021118_20170514022118.pkl
3043,372828000,2017-05-14 02:21:18,2017-05-14 02:31:18,Wood Chips Carrier,Cargo,10.0,AB_20170514022118_20170514023118,3,3,3.0,83.27,1.26,1.26,1.26,237,237,237.0,304,304,304.0,ATLANTIS,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Spectrograms/AB_20170514022118_20170514023118.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Audio/AB_20170514022118_20170514023118.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Mseed/AB_20170514022118_20170514023118.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSDs/AB_20170514022118_20170514023118.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSD_pickles/AB_20170514022118_20170514023118.pkl
3044,373049000,2016-05-12 01:25:35,2016-05-12 01:35:35,Bulk Carrier,Cargo,10.0,AB_20160512012535_20160512013535,127,127,127.0,228.99,4.59,4.59,4.59,174,174,174.0,172,172,172.0,KING BARLEY,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Spectrograms/AB_20160512012535_20160512013535.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Audio/AB_20160512012535_20160512013535.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Mseed/AB_20160512012535_20160512013535.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSDs/AB_20160512012535_20160512013535.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSD_pickles/AB_20160512012535_20160512013535.pkl
3045,373166000,2016-02-28 06:08:27,2016-02-28 06:18:27,Bulk Carrier,Cargo,10.0,AB_20160228060827_20160228061827,114,120,117.0,186.4,1.61,3.54,2.575,171,174,172.5,177,181,179.0,HANJIN ISABEL,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Spectrograms/AB_20160228060827_20160228061827.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Audio/AB_20160228060827_20160228061827.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Mseed/AB_20160228060827_20160228061827.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSDs/AB_20160228060827_20160228061827.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSD_pickles/AB_20160228060827_20160228061827.pkl
3046,373483000,2015-04-20 12:04:08,2015-04-20 12:14:08,Bulk Carrier,Cargo,10.0,AB_20150420120408_20150420121408,50,50,50.0,199.98,3.35,3.35,3.35,285,285,285.0,289,289,289.0,ULTRA SASKATOON,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Spectrograms/AB_20150420120408_20150420121408.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Audio/AB_20150420120408_20150420121408.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Mseed/AB_20150420120408_20150420121408.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSDs/AB_20150420120408_20150420121408.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSD_pickles/AB_20150420120408_20150420121408.pkl
3047,373483000,2015-04-20 12:14:08,2015-04-20 12:24:08,Bulk Carrier,Cargo,10.0,AB_20150420121408_20150420122408,5,5,5.0,83.27,1.29,1.29,1.29,174,174,174.0,305,305,305.0,ATLANTIS,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Spectrograms/AB_20150420121408_20150420122408.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Audio/AB_20150420121408_20150420122408.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Mseed/AB_20150420121408_20150420122408.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSDs/AB_20150420121408_20150420122408.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSD_pickles/AB_20150420121408_20150420122408.pkl
3048,373483000,2015-04-20 12:24:08,2015-04-20 12:34:08,Bulk Carrier,Cargo,10.0,AB_20150420122408_20150420123408,51,51,51.0,199.98,2.2,2.2,2.2,282,282,282.0,290,290,290.0,ULTRA SASKATOON,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Spectrograms/AB_20150420122408_20150420123408.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Audio/AB_20150420122408_20150420123408.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Mseed/AB_20150420122408_20150420123408.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSDs/AB_20150420122408_20150420123408.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSD_pickles/AB_20150420122408_20150420123408.pkl
3049,373483000,2015-04-20 12:34:08,2015-04-20 12:44:08,Bulk Carrier,Cargo,10.0,AB_20150420123408_20150420124408,3,3,3.0,83.27,1.31,1.31,1.31,38,38,38.0,304,304,304.0,ATLANTIS,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Spectrograms/AB_20150420123408_20150420124408.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Audio/AB_20150420123408_20150420124408.wav,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/Mseed/AB_20150420123408_20150420124408.mseed,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSDs/AB_20150420123408_20150420124408.jpg,https://uwnetid-my.sharepoint.com/:f:/r/personal/abadi_uw_edu/Documents/Ocean%20Data%20Lab%20SharePoint/OOI/Ship%20Noise%20Data%20Set/Data with avg_time=1/Benchmark_Data//Ships/Axial_Base/PSD_pickles/AB_20150420123408_20150420124408.pkl
